,algorithm,duration,nn,random_state,train_accuracy,test_accuracy,f1_train,f1_test,fitness_curve,sample_size,hidden_nodes,max_iters
511,simulated_annealing,0.46569085121154785,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",7,0.8643892339544513,0.8633540372670807,0.0,0.0,400,1932,[8],400
512,genetic_alg,0.8273200988769531,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8411053540587219,0.8530020703933747,0.47126436781609193,0.5034965034965035,12,579,[8],100
513,genetic_alg,0.8041751384735107,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8411053540587219,0.8530020703933747,0.47126436781609193,0.5034965034965035,12,579,[8],200
514,genetic_alg,0.7867541313171387,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8411053540587219,0.8530020703933747,0.47126436781609193,0.5034965034965035,12,579,[8],300
515,genetic_alg,0.7279682159423828,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8411053540587219,0.8530020703933747,0.47126436781609193,0.5034965034965035,12,579,[8],400
516,genetic_alg,0.7277100086212158,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8652849740932642,0.8633540372670807,0.14754098360655737,0.029411764705882356,11,772,[8],100
517,genetic_alg,0.7217550277709961,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8652849740932642,0.8633540372670807,0.14754098360655737,0.029411764705882356,11,772,[8],200
518,genetic_alg,0.7202260494232178,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8652849740932642,0.8633540372670807,0.14754098360655737,0.029411764705882356,11,772,[8],300
519,genetic_alg,0.7156660556793213,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8652849740932642,0.8633540372670807,0.14754098360655737,0.029411764705882356,11,772,[8],400
520,genetic_alg,1.3429958820343018,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8571428571428571,0.84472049689441,0.19767441860465118,0.15730337078651685,20,966,[8],100
521,genetic_alg,1.4062542915344238,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8571428571428571,0.84472049689441,0.19767441860465118,0.15730337078651685,20,966,[8],200
522,genetic_alg,1.3584630489349365,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8571428571428571,0.84472049689441,0.19767441860465118,0.15730337078651685,20,966,[8],300
523,genetic_alg,1.392030954360962,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8571428571428571,0.84472049689441,0.19767441860465118,0.15730337078651685,20,966,[8],400
524,genetic_alg,1.736405849456787,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8740293356341674,0.8716356107660456,0.13095238095238093,0.1388888888888889,18,1159,[8],100
525,genetic_alg,1.7940101623535156,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8740293356341674,0.8716356107660456,0.13095238095238093,0.1388888888888889,18,1159,[8],200
526,genetic_alg,1.8058128356933594,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8740293356341674,0.8716356107660456,0.13095238095238093,0.1388888888888889,18,1159,[8],300
527,genetic_alg,1.8314259052276611,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8740293356341674,0.8716356107660456,0.13095238095238093,0.1388888888888889,18,1159,[8],400
528,genetic_alg,1.3663427829742432,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8557692307692307,0.8530020703933747,0.4961240310077519,0.5034965034965035,12,1352,[8],100
529,genetic_alg,1.3348658084869385,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8557692307692307,0.8530020703933747,0.4961240310077519,0.5034965034965035,12,1352,[8],200
530,genetic_alg,1.3231110572814941,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8557692307692307,0.8530020703933747,0.4961240310077519,0.5034965034965035,12,1352,[8],300
531,genetic_alg,1.3648879528045654,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8557692307692307,0.8530020703933747,0.4961240310077519,0.5034965034965035,12,1352,[8],400
532,genetic_alg,1.889955759048462,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8711974110032362,0.8633540372670807,0.0,0.0,16,1545,[8],100
533,genetic_alg,1.8989720344543457,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8711974110032362,0.8633540372670807,0.0,0.0,16,1545,[8],200
534,genetic_alg,1.909571886062622,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8711974110032362,0.8633540372670807,0.0,0.0,16,1545,[8],300
535,genetic_alg,1.8978462219238281,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8711974110032362,0.8633540372670807,0.0,0.0,16,1545,[8],400
536,genetic_alg,2.6220879554748535,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8924050632911392,0.8799171842650103,0.3787375415282392,0.2926829268292683,21,1738,[8],100
537,genetic_alg,2.6038119792938232,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8924050632911392,0.8799171842650103,0.3787375415282392,0.2926829268292683,21,1738,[8],200
538,genetic_alg,2.6672630310058594,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8924050632911392,0.8799171842650103,0.3787375415282392,0.2926829268292683,21,1738,[8],300
539,genetic_alg,2.663072109222412,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8924050632911392,0.8799171842650103,0.3787375415282392,0.2926829268292683,21,1738,[8],400
540,genetic_alg,1.996358871459961,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",0,0.8618012422360248,0.8467908902691511,0.17337461300309598,0.13953488372093023,14,1932,[8],100
541,genetic_alg,2.025454044342041,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",0,0.8618012422360248,0.8467908902691511,0.17337461300309598,0.13953488372093023,14,1932,[8],200
542,genetic_alg,1.992837905883789,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",0,0.8618012422360248,0.8467908902691511,0.17337461300309598,0.13953488372093023,14,1932,[8],300
543,genetic_alg,2.00826096534729,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",0,0.8618012422360248,0.8467908902691511,0.17337461300309598,0.13953488372093023,14,1932,[8],400
544,genetic_alg,0.9192540645599365,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8635578583765112,0.865424430641822,0.11235955056179775,0.057971014492753624,13,579,[8],100
545,genetic_alg,0.821584939956665,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8635578583765112,0.865424430641822,0.11235955056179775,0.057971014492753624,13,579,[8],200
546,genetic_alg,0.814115047454834,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8635578583765112,0.865424430641822,0.11235955056179775,0.057971014492753624,13,579,[8],300
547,genetic_alg,0.808089017868042,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8635578583765112,0.865424430641822,0.11235955056179775,0.057971014492753624,13,579,[8],400
548,genetic_alg,0.77243971824646,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8808290155440415,0.917184265010352,0.5892857142857142,0.7058823529411764,11,772,[8],100
549,genetic_alg,0.7736577987670898,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8808290155440415,0.917184265010352,0.5892857142857142,0.7058823529411764,11,772,[8],200
550,genetic_alg,0.7659211158752441,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8808290155440415,0.917184265010352,0.5892857142857142,0.7058823529411764,11,772,[8],300
551,genetic_alg,0.7592639923095703,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8808290155440415,0.917184265010352,0.5892857142857142,0.7058823529411764,11,772,[8],400
552,genetic_alg,1.1330828666687012,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.7981366459627329,0.8053830227743272,0.1409691629955947,0.14545454545454545,15,966,[8],100
553,genetic_alg,1.1554076671600342,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.7981366459627329,0.8053830227743272,0.1409691629955947,0.14545454545454545,15,966,[8],200
554,genetic_alg,1.1066999435424805,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.7981366459627329,0.8053830227743272,0.1409691629955947,0.14545454545454545,15,966,[8],300
555,genetic_alg,1.1010348796844482,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.7981366459627329,0.8053830227743272,0.1409691629955947,0.14545454545454545,15,966,[8],400
556,genetic_alg,2.2575459480285645,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8619499568593615,0.8633540372670807,0.0,0.0,24,1159,[8],100
557,genetic_alg,2.3447601795196533,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8619499568593615,0.8633540372670807,0.0,0.0,24,1159,[8],200
558,genetic_alg,2.3767659664154053,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8619499568593615,0.8633540372670807,0.0,0.0,24,1159,[8],300
559,genetic_alg,2.416703939437866,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8619499568593615,0.8633540372670807,0.0,0.0,24,1159,[8],400
560,genetic_alg,1.2692999839782715,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8890532544378699,0.917184265010352,0.5989304812834225,0.7058823529411764,11,1352,[8],100
561,genetic_alg,1.3116910457611084,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8890532544378699,0.917184265010352,0.5989304812834225,0.7058823529411764,11,1352,[8],200
562,genetic_alg,1.2906439304351807,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8890532544378699,0.917184265010352,0.5989304812834225,0.7058823529411764,11,1352,[8],300
563,genetic_alg,1.3352220058441162,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8890532544378699,0.917184265010352,0.5989304812834225,0.7058823529411764,11,1352,[8],400
564,genetic_alg,1.930521011352539,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.9132686084142395,0.9006211180124224,0.7112068965517241,0.6883116883116883,16,1545,[8],100
565,genetic_alg,1.911898136138916,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.9132686084142395,0.9006211180124224,0.7112068965517241,0.6883116883116883,16,1545,[8],200
566,genetic_alg,1.9951839447021484,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.9132686084142395,0.9006211180124224,0.7112068965517241,0.6883116883116883,16,1545,[8],300
567,genetic_alg,1.9172120094299316,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.9132686084142395,0.9006211180124224,0.7112068965517241,0.6883116883116883,16,1545,[8],400
568,genetic_alg,2.8970589637756348,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8417721518987342,0.8612836438923396,0.48405253283302063,0.5503355704697986,22,1738,[8],100
569,genetic_alg,2.909533739089966,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8417721518987342,0.8612836438923396,0.48405253283302063,0.5503355704697986,22,1738,[8],200
570,genetic_alg,2.869148015975952,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8417721518987342,0.8612836438923396,0.48405253283302063,0.5503355704697986,22,1738,[8],300
571,genetic_alg,2.9312801361083984,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8417721518987342,0.8612836438923396,0.48405253283302063,0.5503355704697986,22,1738,[8],400
572,genetic_alg,1.6113781929016113,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",1,0.8923395445134575,0.917184265010352,0.6162361623616235,0.7058823529411764,11,1932,[8],100
573,genetic_alg,1.5468120574951172,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",1,0.8923395445134575,0.917184265010352,0.6162361623616235,0.7058823529411764,11,1932,[8],200
574,genetic_alg,1.5355799198150635,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",1,0.8923395445134575,0.917184265010352,0.6162361623616235,0.7058823529411764,11,1932,[8],300
575,genetic_alg,1.5730841159820557,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",1,0.8923395445134575,0.917184265010352,0.6162361623616235,0.7058823529411764,11,1932,[8],400
576,genetic_alg,1.3004262447357178,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8998272884283247,0.8737060041407867,0.29268292682926833,0.1643835616438356,19,579,[8],100
577,genetic_alg,1.1903762817382812,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8998272884283247,0.8737060041407867,0.29268292682926833,0.1643835616438356,19,579,[8],200
578,genetic_alg,1.2258820533752441,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8998272884283247,0.8737060041407867,0.29268292682926833,0.1643835616438356,19,579,[8],300
579,genetic_alg,1.1387979984283447,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8998272884283247,0.8737060041407867,0.29268292682926833,0.1643835616438356,19,579,[8],400
580,genetic_alg,0.9868779182434082,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8704663212435233,0.8612836438923396,0.1935483870967742,0.1518987341772152,15,772,[8],100
581,genetic_alg,1.0283699035644531,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8704663212435233,0.8612836438923396,0.1935483870967742,0.1518987341772152,15,772,[8],200
582,genetic_alg,0.988295316696167,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8704663212435233,0.8612836438923396,0.1935483870967742,0.1518987341772152,15,772,[8],300
583,genetic_alg,1.0613770484924316,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8704663212435233,0.8612836438923396,0.1935483870967742,0.1518987341772152,15,772,[8],400
584,genetic_alg,0.8681638240814209,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8685300207039337,0.8612836438923396,0.030534351145038167,0.0,11,966,[8],100
585,genetic_alg,0.7962820529937744,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8685300207039337,0.8612836438923396,0.030534351145038167,0.0,11,966,[8],200
586,genetic_alg,0.796004056930542,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8685300207039337,0.8612836438923396,0.030534351145038167,0.0,11,966,[8],300
587,genetic_alg,0.8057351112365723,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8685300207039337,0.8612836438923396,0.030534351145038167,0.0,11,966,[8],400
588,genetic_alg,1.312572956085205,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.9068162208800691,0.9192546583850931,0.5939849624060151,0.6776859504132231,13,1159,[8],100
589,genetic_alg,1.3557579517364502,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.9068162208800691,0.9192546583850931,0.5939849624060151,0.6776859504132231,13,1159,[8],200
590,genetic_alg,1.4873099327087402,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.9068162208800691,0.9192546583850931,0.5939849624060151,0.6776859504132231,13,1159,[8],300
591,genetic_alg,1.4535527229309082,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.9068162208800691,0.9192546583850931,0.5939849624060151,0.6776859504132231,13,1159,[8],400
592,genetic_alg,1.6608397960662842,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.9031065088757396,0.8923395445134575,0.5019011406844107,0.4090909090909091,14,1352,[8],100
593,genetic_alg,1.632303237915039,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.9031065088757396,0.8923395445134575,0.5019011406844107,0.4090909090909091,14,1352,[8],200
594,genetic_alg,1.7200591564178467,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.9031065088757396,0.8923395445134575,0.5019011406844107,0.4090909090909091,14,1352,[8],300
595,genetic_alg,1.700146198272705,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.9031065088757396,0.8923395445134575,0.5019011406844107,0.4090909090909091,14,1352,[8],400
596,genetic_alg,1.8119218349456787,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.9100323624595469,0.9254658385093167,0.5723076923076923,0.6470588235294118,14,1545,[8],100
597,genetic_alg,1.822392225265503,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.9100323624595469,0.9254658385093167,0.5723076923076923,0.6470588235294118,14,1545,[8],200
598,genetic_alg,1.7630102634429932,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.9100323624595469,0.9254658385093167,0.5723076923076923,0.6470588235294118,14,1545,[8],300
599,genetic_alg,1.7502119541168213,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.9100323624595469,0.9254658385093167,0.5723076923076923,0.6470588235294118,14,1545,[8],400
600,genetic_alg,1.721510887145996,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8607594936708861,0.865424430641822,0.00819672131147541,0.02985074626865672,13,1738,[8],100
601,genetic_alg,1.7208528518676758,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8607594936708861,0.865424430641822,0.00819672131147541,0.02985074626865672,13,1738,[8],200
602,genetic_alg,1.7435359954833984,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8607594936708861,0.865424430641822,0.00819672131147541,0.02985074626865672,13,1738,[8],300
603,genetic_alg,1.7307300567626953,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8607594936708861,0.865424430641822,0.00819672131147541,0.02985074626865672,13,1738,[8],400
604,genetic_alg,1.8854198455810547,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",2,0.8638716356107661,0.8633540372670807,0.0,0.0,13,1932,[8],100
605,genetic_alg,1.8417279720306396,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",2,0.8638716356107661,0.8633540372670807,0.0,0.0,13,1932,[8],200
606,genetic_alg,1.8597159385681152,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",2,0.8638716356107661,0.8633540372670807,0.0,0.0,13,1932,[8],300
607,genetic_alg,1.8633298873901367,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",2,0.8638716356107661,0.8633540372670807,0.0,0.0,13,1932,[8],400
608,genetic_alg,1.403620958328247,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8704663212435233,0.8819875776397516,0.2857142857142857,0.37362637362637363,21,579,[8],100
609,genetic_alg,1.289597988128662,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8704663212435233,0.8819875776397516,0.2857142857142857,0.37362637362637363,21,579,[8],200
610,genetic_alg,1.2656269073486328,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8704663212435233,0.8819875776397516,0.2857142857142857,0.37362637362637363,21,579,[8],300
611,genetic_alg,1.2994608879089355,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8704663212435233,0.8819875776397516,0.2857142857142857,0.37362637362637363,21,579,[8],400
612,genetic_alg,0.899395227432251,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8911917098445595,0.8757763975155279,0.27586206896551724,0.2105263157894737,13,772,[8],100
613,genetic_alg,0.8825123310089111,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8911917098445595,0.8757763975155279,0.27586206896551724,0.2105263157894737,13,772,[8],200
614,genetic_alg,0.8506801128387451,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8911917098445595,0.8757763975155279,0.27586206896551724,0.2105263157894737,13,772,[8],300
615,genetic_alg,0.8561179637908936,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8911917098445595,0.8757763975155279,0.27586206896551724,0.2105263157894737,13,772,[8],400
616,genetic_alg,1.165424108505249,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.9057971014492754,0.9151138716356108,0.5027322404371585,0.5591397849462365,16,966,[8],100
617,genetic_alg,1.1026721000671387,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.9057971014492754,0.9151138716356108,0.5027322404371585,0.5591397849462365,16,966,[8],200
618,genetic_alg,1.1042087078094482,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.9057971014492754,0.9151138716356108,0.5027322404371585,0.5591397849462365,16,966,[8],300
619,genetic_alg,1.1127521991729736,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.9057971014492754,0.9151138716356108,0.5027322404371585,0.5591397849462365,16,966,[8],400
620,genetic_alg,1.1421408653259277,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8774805867126834,0.855072463768116,0.40336134453781514,0.2708333333333333,11,1159,[8],100
621,genetic_alg,1.2707340717315674,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8774805867126834,0.855072463768116,0.40336134453781514,0.2708333333333333,11,1159,[8],200
622,genetic_alg,1.2411587238311768,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8774805867126834,0.855072463768116,0.40336134453781514,0.2708333333333333,11,1159,[8],300
623,genetic_alg,1.2378308773040771,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8774805867126834,0.855072463768116,0.40336134453781514,0.2708333333333333,11,1159,[8],400
624,genetic_alg,2.237405776977539,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.9112426035502958,0.9213250517598344,0.5522388059701492,0.6122448979591837,18,1352,[8],100
625,genetic_alg,2.021562099456787,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.9112426035502958,0.9213250517598344,0.5522388059701492,0.6122448979591837,18,1352,[8],200
626,genetic_alg,2.0882790088653564,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.9112426035502958,0.9213250517598344,0.5522388059701492,0.6122448979591837,18,1352,[8],300
627,genetic_alg,2.0499253273010254,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.9112426035502958,0.9213250517598344,0.5522388059701492,0.6122448979591837,18,1352,[8],400
628,genetic_alg,1.708319902420044,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.889967637540453,0.8944099378881988,0.356060606060606,0.37037037037037035,14,1545,[8],100
629,genetic_alg,1.753594160079956,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.889967637540453,0.8944099378881988,0.356060606060606,0.37037037037037035,14,1545,[8],200
630,genetic_alg,1.705531120300293,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.889967637540453,0.8944099378881988,0.356060606060606,0.37037037037037035,14,1545,[8],300
631,genetic_alg,1.7799360752105713,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.889967637540453,0.8944099378881988,0.356060606060606,0.37037037037037035,14,1545,[8],400
632,genetic_alg,1.4944331645965576,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.8791714614499425,0.855072463768116,0.3895348837209302,0.2708333333333333,11,1738,[8],100
633,genetic_alg,1.502882957458496,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.8791714614499425,0.855072463768116,0.3895348837209302,0.2708333333333333,11,1738,[8],200
634,genetic_alg,1.529608964920044,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.8791714614499425,0.855072463768116,0.3895348837209302,0.2708333333333333,11,1738,[8],300
635,genetic_alg,1.5327720642089844,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.8791714614499425,0.855072463768116,0.3895348837209302,0.2708333333333333,11,1738,[8],400
636,genetic_alg,2.1842429637908936,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",3,0.901656314699793,0.8923395445134575,0.5177664974619289,0.4901960784313726,15,1932,[8],100
637,genetic_alg,2.186384916305542,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",3,0.901656314699793,0.8923395445134575,0.5177664974619289,0.4901960784313726,15,1932,[8],200
638,genetic_alg,2.1400578022003174,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=300)",3,0.901656314699793,0.8923395445134575,0.5177664974619289,0.4901960784313726,15,1932,[8],300
639,genetic_alg,2.137251138687134,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=400)",3,0.901656314699793,0.8923395445134575,0.5177664974619289,0.4901960784313726,15,1932,[8],400
640,genetic_alg,0.9978067874908447,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8])",4,0.8877374784110535,0.865424430641822,0.4444444444444444,0.32989690721649484,14,579,[8],100
641,genetic_alg,0.9289348125457764,"NeuralNetwork(clip_max=5, early_stopping=True, hidden_nodes=[8], max_iters=200)",4,0.8877374784110535,0.865424430641822,0.4444444444444444,0.32989690721649484,14,579,[8],200
